category,country,scenario,source,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IPCM0EL,COD,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,4210.0,3120.0,2990.0,2770.0,2900.0,3330.0,3690.0,3330.0,2970.0,2490.0,1840.0,1930.0,2020.0,2290.0,2270.0,2520.0,2590.0,2860.0,2920.0,2690.0,2940.0,3380.0,3290.0,4490.0,5570.0,4160.0,4280.0
IPCM0EL,COG,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,1190.0,1010.0,1280.0,1330.0,2160.0,1570.0,1730.0,2360.0,802.0,851.0,1060.0,800.0,616.0,963.0,1000.0,990.0,1130.0,1220.0,1320.0,1750.0,1990.0,2270.0,2970.0,3080.0,3000.0,2980.0,3100.0
IPCM0EL,COK,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,36.7,36.7,36.7,40.3,40.3,40.3,47.7,47.7,47.7,47.7,47.7,33.0,29.3,33.0,55.0,62.3,66.0,66.0,69.7,69.7,69.7,69.7,69.7,69.7,69.7,74.3,87.7
IPCM0EL,COL,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,51000.0,51400.0,56000.0,58100.0,61700.0,56900.0,59300.0,65600.0,69000.0,60800.0,64900.0,64400.0,64400.0,66700.0,65000.0,71400.0,74300.0,73500.0,79400.0,84600.0,88800.0,89500.0,93700.0,104000.0,98200.0,103000.0,104000.0
IPCM0EL,COM,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,66.2,70.0,70.1,73.9,74.0,77.8,81.6,85.4,92.8,96.7,108.0,108.0,108.0,138.0,149.0,145.0,167.0,109.0,113.0,138.0,168.0,142.0,150.0,183.0,161.0,169.0,173.0
IPCM0EL,CPV,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,98.7,102.0,110.0,114.0,117.0,125.0,147.0,151.0,162.0,188.0,221.0,239.0,280.0,313.0,335.0,445.0,478.0,511.0,475.0,530.0,563.0,622.0,512.0,504.0,508.0,691.0,695.0
IPCM0EL,CRI,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,2840.0,3240.0,3680.0,3860.0,5150.0,4790.0,4720.0,4930.0,5200.0,5330.0,5280.0,5450.0,5910.0,6160.0,6350.0,6130.0,6500.0,7220.0,7270.0,7090.0,6960.0,7110.0,7100.0,6860.0,7010.0,8390.0,8820.0
IPCM0EL,CUB,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,35700.0,31900.0,33500.0,31300.0,34000.0,27700.0,28900.0,26600.0,26400.0,27100.0,27900.0,26400.0,26200.0,25600.0,25100.0,26100.0,27500.0,26900.0,30300.0,29700.0,37600.0,35300.0,35500.0,34200.0,34200.0,35200.0,35800.0
IPCM0EL,CYP,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,4790.0,5280.0,5620.0,5860.0,6110.0,5980.0,6330.0,6410.0,6700.0,6970.0,7230.0,7080.0,7280.0,7660.0,7910.0,8070.0,8250.0,8560.0,8710.0,8510.0,8150.0,7870.0,7340.0,6630.0,7020.0,7050.0,7460.0
IPCM0EL,CZE,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,165000.0,149000.0,145000.0,139000.0,132000.0,133000.0,135000.0,131000.0,126000.0,117000.0,128000.0,128000.0,124000.0,128000.0,128000.0,126000.0,127000.0,129000.0,124000.0,116000.0,118000.0,116000.0,111000.0,107000.0,105000.0,105000.0,107000.0
IPCM0EL,DEU,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,1060000.0,1030000.0,977000.0,967000.0,951000.0,950000.0,971000.0,943000.0,935000.0,907000.0,911000.0,927000.0,909000.0,910000.0,896000.0,875000.0,888000.0,861000.0,862000.0,797000.0,843000.0,820000.0,824000.0,840000.0,801000.0,805000.0,809000.0
IPCM0EL,DJI,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,324.0,313.0,313.0,313.0,305.0,305.0,313.0,328.0,317.0,317.0,342.0,368.0,401.0,424.0,410.0,417.0,413.0,465.0,501.0,465.0,519.0,475.0,573.0,596.0,686.0,715.0,734.0
IPCM0EL,DMA,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,70.7,70.7,70.7,75.0,79.3,93.8,83.3,89.7,84.6,87.7,109.0,122.0,117.0,115.0,115.0,123.0,120.0,160.0,137.0,137.0,145.0,134.0,142.0,138.0,142.0,147.0,149.0
IPCM0EL,DNK,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,55000.0,65500.0,59700.0,61800.0,65800.0,62800.0,76100.0,66700.0,62500.0,59900.0,55700.0,57400.0,57000.0,62100.0,56600.0,53000.0,60900.0,56200.0,52700.0,50200.0,50900.0,45800.0,41300.0,43200.0,39000.0,36700.0,38500.0
IPCM0EL,DOM,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,8920.0,10500.0,12100.0,13700.0,15200.0,17800.0,17700.0,16900.0,16200.0,16600.0,18100.0,17500.0,18100.0,17700.0,14500.0,14200.0,14400.0,14700.0,13900.0,13000.0,12800.0,12900.0,13400.0,12800.0,13000.0,13300.0,13500.0
IPCM0EL,DZA,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,78500.0,81200.0,82300.0,84300.0,88000.0,96700.0,98100.0,89000.0,109000.0,93900.0,89900.0,86300.0,92100.0,93700.0,90600.0,109000.0,103000.0,111000.0,112000.0,123000.0,121000.0,123000.0,131000.0,135000.0,146000.0,152000.0,152000.0
IPCM0EL,ECU,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,16900.0,16600.0,22400.0,24300.0,13700.0,22900.0,24200.0,18500.0,22600.0,21600.0,20800.0,23200.0,25100.0,27100.0,29100.0,30200.0,28900.0,31900.0,33700.0,35900.0,36300.0,38400.0,37900.0,40400.0,43400.0,42000.0,39700.0
IPCM0EL,EGY,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,85500.0,85200.0,84700.0,94200.0,84200.0,92200.0,96300.0,99400.0,110000.0,112000.0,123000.0,116000.0,121000.0,143000.0,150000.0,169000.0,181000.0,190000.0,199000.0,206000.0,206000.0,222000.0,219000.0,212000.0,201000.0,205000.0,212000.0
IPCM0EL,ERI,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,891.0,823.0,805.0,877.0,871.0,941.0,1020.0,872.0,599.0,629.0,618.0,640.0,615.0,736.0,781.0,778.0,572.0,590.0,425.0,524.0,525.0,588.0,646.0,656.0,680.0,705.0,725.0
IPCM0EL,ESP,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,237000.0,247000.0,254000.0,246000.0,258000.0,271000.0,260000.0,273000.0,282000.0,306000.0,318000.0,318000.0,339000.0,344000.0,359000.0,374000.0,364000.0,373000.0,341000.0,300000.0,287000.0,289000.0,283000.0,256000.0,259000.0,275000.0,264000.0
