country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
CIV,Gg / ThousandPers,CO2-per-population,0.39045452003683806,0.3391028550100047,0.29248609304597983,0.3743742719429753,0.29395870135862173,0.4291367336917726,0.5028259283990549,0.4674353582866124,0.42620024788864047,0.3748412676064201,0.3985242974870616,0.4501133557963568,0.4307138846551672,0.3003503238664533,0.41116278056720235,0.41338758418204585,0.3689951060018658,0.34947189661751543,0.34516385435911173,0.28490648696959114,0.30586239691910294,0.314903185695585,0.4001194662415658,0.4343013975218052,0.43273039564872945,0.41673027970001647
CMR,Gg / ThousandPers,CO2-per-population,0.26290590580559403,0.20645518193800724,0.41341192081735323,0.43028851824858305,0.8314479551719877,0.8394625240899745,0.8036215385631189,0.6734708875266202,0.6527320762044043,0.6238294384507649,0.6147607794930994,0.5710848448949514,0.524716183875969,0.5207758688448986,0.5253822421155957,0.5057174486009394,0.5055989638182209,0.5925397935319552,0.5765058120248322,0.6226668967275046,0.5658347477115615,0.4790343992019277,0.4743296808524919,0.2802955247610157,0.2855228152063966,0.33151558854614954
COD,Gg / ThousandPers,CO2-per-population,0.11093590877208655,0.07907598046210723,0.07309991041378378,0.0648922666057572,0.06530316148496013,0.07284399096215229,0.07926015624210905,0.07027126945915262,0.06021338419089569,0.048149546478114494,0.033137632248626044,0.0338882618871654,0.03411205400395652,0.03755592061986028,0.035637369738107,0.037989843415362906,0.038024151207653234,0.04125471720302192,0.04157445750136384,0.03621247332234301,0.03874571563437516,0.0443687663850594,0.04189700232312354,0.04725445118350877,0.0611750547930452,0.04055298044129753
COG,Gg / ThousandPers,CO2-per-population,0.4671256244219832,0.3800185981819719,0.47341227418331533,0.4795154402083891,0.7713507122321897,0.5394292409944789,0.586964117390045,0.7898814165206737,0.25488337855299065,0.2630451251520879,0.3224079409075845,0.23101472160916534,0.16905476082860313,0.2618115704725656,0.2634907982079297,0.25038707798279997,0.27847432505761427,0.29173245317316887,0.3061644759302479,0.3973000522837465,0.4422465852978542,0.49194168496674967,0.6258952730446545,0.6229751990626748,0.5748187114165771,0.5384686831418066
COK,Gg / ThousandPers,CO2-per-population,1.9993462628023537,1.980785837651123,1.9610986427273698,2.1357782606391433,2.125191161736012,2.1259759442920445,2.535211267605634,2.56879745812914,2.6072697458321943,2.631869344515559,2.6321598057609537,1.8011134155659863,1.5666773607100843,1.723417589304366,2.817334289519516,3.160832064941654,3.3509341998375306,3.3827071908154376,3.6279408702894025,3.6940852236591057,3.758425451604206,3.817713753628745,3.8730829073127366,3.923003320763213,3.962929269956789,4.258123674709152
COL,Gg / ThousandPers,CO2-per-population,1.3276312301466244,1.3202826401505796,1.4286243792725501,1.4559954522106378,1.5153351509932356,1.35409516436592,1.4008238526293357,1.5422270965108897,1.6031987715164437,1.3762177863642382,1.4404529378037667,1.422335978740005,1.395153347919421,1.4210425465594865,1.3411614406582992,1.4462073028663502,1.478246440197791,1.4332532604483486,1.5656477202654768,1.6778161069949937,1.744410270312378,1.7217361496023653,1.7832203444964136,1.9770618161961537,1.8162069309176612,1.8412274335340222
COM,Gg / ThousandPers,CO2-per-population,0.15136275067177848,0.15570738336101467,0.15122076398562942,0.15513918009944935,0.15077540089599958,0.15418789467262944,0.15758441510600113,0.16077202447241076,0.17074614123422296,0.17339575832753454,0.1899118108552116,0.18528912298880348,0.18086707323711673,0.22633317958680477,0.23943954402673684,0.22726269441996513,0.2570140080616195,0.16053115551260871,0.1612832057015135,0.1960632868524713,0.23343753443566112,0.1924794322988979,0.19754982952693032,0.23735670937289277,0.20279568334902587,
CPV,Gg / ThousandPers,CO2-per-population,0.2787503327161631,0.2829104916927192,0.2951906207357487,0.29809167131870334,0.3006677990062138,0.31095246539047666,0.3586000055169231,0.3601396459851779,0.3786036235721491,0.42929026355607164,0.49646156215308024,0.5296180439740735,0.6082644335620407,0.6693513159924981,0.7056348147387869,0.927160969894662,0.9837872690023814,1.0402147858514341,0.9537890234949351,1.054404452645368,1.1087136533010604,1.2124385169672505,0.9844760194482653,0.9594198105770747,0.9535803904360826,1.2853880464541116
CRI,Gg / ThousandPers,CO2-per-population,0.7687350916264399,0.8596667956691686,0.9762189382790182,0.9847339302796404,1.3194422145611542,1.1991138520151094,1.1510448929750674,1.1703290362435426,1.207738124151763,1.2315773309744558,1.2024120589701597,1.2259813981091865,1.3314615756432608,1.3839166586483522,1.3852274567367195,1.2924212558803403,1.3901801757057777,1.4944607685739388,1.4945226422437887,1.4281694276828252,1.4278548296254576,1.4324610898789993,1.4202463966350687,1.3640996591663141,1.378853722747408,1.6473052831077164
CUB,Gg / ThousandPers,CO2-per-population,3.08067949961827,2.766424237252294,2.9068242637466,2.7607585045026766,3.0044463040472014,2.3931686313725336,2.4997691818967085,2.2607625234213633,2.232446082133951,2.295228696587328,2.3675567245067946,2.2348282427223713,2.2018188985236047,2.1520895945134164,2.1034990775224616,2.171167200877187,2.283947223822313,2.220514421533434,2.5287906350571374,2.4826387569772312,3.1677259724676077,2.8534562621079234,2.8553490703774136,2.7339242406810205,2.7360697119093422,2.8268718952396177
CYP,Gg / ThousandPers,CO2-per-population,5.1003503718951135,5.669564018188575,5.945474007911478,6.0335804170010165,6.152118598511546,5.90378122574189,6.113876094400995,6.126625912261331,6.382716484135648,6.543923114302684,6.668179110047218,6.435609539697714,6.479242880509659,6.763536886941241,6.799220118565731,6.860258957746643,6.915291977400481,7.088384825967931,7.128572260700485,6.948517224672973,6.6510456971778895,6.320927069303497,5.841090618838443,5.0004545867806165,5.10279794742556,5.1680254266851
CZE,Gg / ThousandPers,CO2-per-population,14.21502733395035,13.04757532558533,12.556361158809183,12.066834431061306,11.388596077574483,11.488198627285765,11.690177449164636,11.220095423042574,10.75217988338825,10.090577486660305,11.079154337867946,11.098990926477558,10.826692068102039,11.133598592947529,11.133316978425585,11.015603553692197,10.972697597892,11.007488375030151,10.456845175566594,9.917186722984844,9.965560919663723,9.74574487059212,9.360753129736166,8.938616247459407,8.66158180864018,8.77047221542694
DEU,Gg / ThousandPers,CO2-per-population,12.512903774025755,12.015415828782034,11.380933628081607,11.18975428839571,10.89816699627032,10.856640110652057,11.102059030360165,10.711674053549979,10.63813705630993,10.321347103442184,10.308296987484882,10.58430152097026,10.390645635019652,10.344427190810428,10.169409513053061,9.942301104450069,10.093162093620075,9.810133713228918,9.885254139283774,9.21378819442506,9.70396299341175,9.402725530117264,9.461399881588175,9.647433200108104,9.142264184192202,9.17905146105471
DJI,Gg / ThousandPers,CO2-per-population,0.5470885741482864,0.5141354285450626,0.5072725321679072,0.5044503189193122,0.48845855975422825,0.48224268228456124,0.4847113947570384,0.49474017063240505,0.4642880231321223,0.45136473555882817,0.4752056902049098,0.500879610105485,0.536034231146001,0.5562768993494724,0.5293531512081707,0.5311176195716844,0.5174527259208649,0.5720272497473444,0.6075821390293754,0.5532718321303953,0.6085912405157281,0.5473839320874382,0.587844777203425,0.5966400799386186,0.5985765717568332,0.6113774430836714
DMA,Gg / ThousandPers,CO2-per-population,0.9587457349913995,0.959882555546145,0.9581513315485417,1.015306838927117,1.0718338867639023,1.279284833538841,1.1357087637922554,1.232456574279536,1.1637501778346848,1.2102484871893908,1.5213272862965728,1.6936988660829626,1.6183547204399633,1.5836103462542621,1.5771750095909294,1.6849080380024637,1.6241332071687826,2.1987315010570825,1.8853589216872555,1.8812562299063584,1.973684210526316,1.812655121447893,1.9154960857253902,1.8508287292817678,1.896177416252164,1.9408982805281432
DNK,Gg / ThousandPers,CO2-per-population,10.309047745479337,12.318357573015854,11.137644658861293,11.52051094043973,12.22335778132816,11.561899927838455,14.044141994268164,12.183312045695569,11.376544960275483,10.842249219902987,10.016486950296132,10.320895876158207,10.199521627545856,11.156554113557013,10.087434924476579,9.388195810098011,10.800280586881367,9.890388535046986,9.25825717401249,8.84836134319211,8.929143644718016,7.952894504317042,7.1114628225556356,7.3964798786480666,6.620863240508242,6.187710889755911
DOM,Gg / ThousandPers,CO2-per-population,1.1442655798649348,1.3241196447209536,1.5130110244945774,1.6948117083899092,1.857333086376823,2.1412942514611797,2.0923855474446555,1.959950374056529,1.856232390652544,1.898183343630978,2.0554451662119386,1.9316726008108884,1.9587230258081572,1.8622264645797835,1.4830278991602548,1.4072971170111264,1.3765376939771035,1.3677943148786664,1.2452628127166239,1.1363917902142948,1.0911311746784824,1.0870546254922289,1.1226052319312256,1.0699040276634386,1.0474883152197938,1.0637899759450493
