category,country,scenario,source,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IPCM0EL,ETH,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,53500.0,53500.0,55200.0,50600.0,53500.0,53400.0,56000.0,79900.0,80900.0,81300.0,79600.0,83300.0,91700.0,91300.0,98200.0,85300.0,89100.0,101000.0,103000.0,108000.0,115000.0,115000.0,120000.0,122000.0,121000.0,124000.0,126000.0
IPCM0EL,FIN,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,72100.0,69900.0,68500.0,70800.0,76500.0,73500.0,78800.0,77300.0,73700.0,73000.0,71100.0,76500.0,79000.0,86500.0,82700.0,70700.0,82000.0,80300.0,72200.0,68500.0,76400.0,68600.0,63100.0,63800.0,59700.0,56200.0,59500.0
IPCM0EL,FJI,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,1960.0,1830.0,1910.0,1990.0,2040.0,2120.0,2180.0,2160.0,2100.0,2090.0,2090.0,2350.0,2170.0,2260.0,2610.0,2340.0,2450.0,2410.0,2170.0,2030.0,2450.0,2330.0,2310.0,2390.0,2560.0,2670.0,2890.0
IPCM0EL,FRA,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,554000.0,581000.0,570000.0,548000.0,541000.0,550000.0,566000.0,559000.0,573000.0,564000.0,558000.0,565000.0,558000.0,562000.0,559000.0,561000.0,549000.0,540000.0,534000.0,510000.0,520000.0,493000.0,494000.0,493000.0,464000.0,468000.0,468000.0
IPCM0EL,FSM,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,148.0,154.0,160.0,161.0,166.0,170.0,170.0,174.0,181.0,173.0,188.0,232.0,206.0,206.0,206.0,184.0,184.0,203.0,181.0,228.0,180.0,191.0,206.0,215.0,222.0,233.0,263.0
IPCM0EL,GAB,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,27400.0,21800.0,22200.0,22400.0,20700.0,21600.0,22300.0,19800.0,20700.0,18400.0,16900.0,17100.0,16600.0,18500.0,17100.0,16500.0,14100.0,12800.0,13400.0,13200.0,13700.0,13000.0,13000.0,12400.0,11700.0,11100.0,10600.0
IPCM0EL,GBR,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,814000.0,822000.0,801000.0,782000.0,773000.0,766000.0,788000.0,762000.0,759000.0,728000.0,726000.0,729000.0,708000.0,715000.0,712000.0,705000.0,698000.0,687000.0,666000.0,610000.0,624000.0,576000.0,593000.0,578000.0,537000.0,519000.0,494000.0
IPCM0EL,GEO,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,46600.0,39000.0,26600.0,18100.0,14200.0,11900.0,14900.0,15200.0,13600.0,12500.0,11800.0,11100.0,11100.0,11800.0,12400.0,12700.0,15000.0,15600.0,14900.0,14100.0,13800.0,17000.0,18300.0,17400.0,18900.0,17000.0,17500.0
IPCM0EL,GHA,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,10900.0,10700.0,11100.0,11600.0,11800.0,12300.0,13000.0,14000.0,14200.0,15100.0,16800.0,17000.0,17700.0,18300.0,18800.0,19600.0,21900.0,21700.0,21600.0,20500.0,23300.0,26000.0,26200.0,29500.0,29700.0,30000.0,30500.0
IPCM0EL,GIN,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,8920.0,9270.0,9240.0,9630.0,10200.0,11000.0,11300.0,11200.0,12200.0,12400.0,13100.0,13300.0,14700.0,14300.0,15000.0,15700.0,16300.0,16200.0,17600.0,18000.0,20300.0,21300.0,22200.0,22700.0,22300.0,23900.0,24800.0
IPCM0EL,GMB,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,1200.0,1240.0,1230.0,1230.0,1270.0,1300.0,1320.0,1270.0,1340.0,1330.0,1420.0,1460.0,1460.0,1540.0,1720.0,1730.0,1840.0,1840.0,2010.0,2300.0,2440.0,2150.0,2200.0,2300.0,2450.0,2530.0,2590.0
IPCM0EL,GNB,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,1510.0,1520.0,1560.0,1590.0,1630.0,1660.0,1680.0,1670.0,1650.0,1780.0,1760.0,1860.0,1880.0,1970.0,1850.0,1830.0,2090.0,2020.0,2080.0,2140.0,2310.0,2320.0,2540.0,2480.0,2470.0,2560.0,2620.0
IPCM0EL,GNQ,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,203.0,292.0,323.0,274.0,4530.0,4560.0,4500.0,5820.0,6260.0,6430.0,5890.0,10100.0,10700.0,12300.0,12400.0,12000.0,11900.0,12300.0,11900.0,11300.0,11600.0,13000.0,9870.0,12000.0,12200.0,13300.0,13500.0
