"sectorCode","sector","unit","ISO","countries","entity","Y1990","Y1991","Y1992","Y1993","Y1994","Y1995","Y1996","Y1997","Y1998","Y1999","Y2000","Y2001","Y2002","Y2003","Y2004","Y2005","Y2006","Y2007","Y2008","Y2009","Y2010","Y2011","Y2012","Y2013","Y2014","Y2015","Y2016","Y2017",
"IPC1","Energy","MtCO2eq","GTM","GUATEMALA","CO2",3.7009,4.7461,6.6094,6.9707,9.3399,9.199,7.9177,8.5442,9.3055,8.9693,9.3458,9.8959,10.2042,9.784,10.3285,11.0152,11.093,11.0219,9.864,10.7553,9.9489,10.0873,10.208,11.7726,16.0555,13.8894,14.6526,,
"IPC1","Energy","MtCO2eq","GUY","GUYANA","CO2",1.439,1.439,1.439,1.439,1.439,1.465,1.5341,1.6801,1.7691,1.7181,1.6881,2.0941,1.6571,1.6594,1.6591,1.4651,1.3138,1.592,1.5892,1.5954,1.7505,1.8156,2.0321,1.9705,2.0451,1.9943,2.0352,,
"IPC1","Energy","MtCO2eq","HKG","HONG KONG","CO2",27.4532,28.9446,33.348,35.2213,31.5999,31.7579,29.2853,30.9806,39.6517,43.314,41.1047,38.736,40.502,44.2211,42.6817,44.8561,42.9547,44.5294,44.5834,42.8204,41.215,44.3251,43.8851,44.1214,43.262,43.6407,44.6872,,
"IPC1","Energy","MtCO2eq","HND","HONDURAS","CO2",2.266,2.354,2.7537,2.4897,3.0287,3.52,3.487,3.6374,4.202,4.2534,4.389,5.0527,5.4817,6.1344,6.6734,6.8677,6.1747,7.8907,7.7807,6.9777,7.1757,8.1437,8.1254,8.2171,8.6241,9.4385,9.9571,,
"IPC1","Energy","MtCO2eq","HRV","CROATIA","CO2",20.9518,15.4168,14.6343,15.3707,14.4058,15.2784,15.8399,16.7259,17.5677,18.0825,17.4995,18.5091,19.6768,21.0129,20.4398,20.8243,20.9193,22.1676,20.9904,19.8153,18.9897,18.7664,17.3646,16.61,15.7256,15.9246,16.276,,
"IPC1","Energy","MtCO2eq","HTI","HAITI","CO2",0.89467,0.87267,0.81034,0.61234,0.30067,0.90201,1.034,1.3677,1.232,1.331,1.3677,1.4667,1.683,1.5913,1.837,1.925,1.969,2.2477,2.2477,2.1194,1.9764,2.068,2.1634,2.255,2.7097,2.8026,2.8512,,
"IPC1","Energy","MtCO2eq","HUN","HUNGARY","CO2",64.7711,63.36,56.9295,57.7081,55.2722,54.8545,56.627,55.8187,55.652,56.176,52.5238,54.3932,53.3773,56.1633,54.5069,54.1143,53.3911,51.9473,51.3298,46.6307,46.8582,45.1539,41.9379,39.5318,39.1837,41.6765,42.8814,,
"IPC1","Energy","MtCO2eq","IDN","INDONESIA","CO2",162.1342,180.148,192.3514,203.4534,209.3066,221.4429,234.3189,246.6131,259.9247,256.1281,264.2367,294.0648,306.4615,316.6788,335.4346,340.4604,359.7622,353.3841,379.2455,369.1958,422.7428,458.7842,477.8104,360.3162,338.2669,335.295,335.8481,,
"IPC1","Energy","MtCO2eq","IND","INDIA","CO2",559.3867,591.7126,633.018,655.4307,697.229,744.6464,811.528,845.0173,864.3891,926.0951,961.9051,951.9399,952.9409,985.0907,1035.0931,1080.4876,1142.2783,1212.0611,1345.0887,1481.515,1450.959,1551.7369,1697.4484,1699.4402,1884.2066,1938.2509,2032.7619,,
"IPC1","Energy","MtCO2eq","IRL","IRELAND","CO2",30.2653,31.1278,31.0634,31.3276,32.2402,33.0964,34.6193,35.6948,37.846,39.5543,41.8204,43.9332,42.7092,42.7136,43.5325,45.4351,45.4222,44.8949,45.0324,40.6208,40.7044,36.7369,36.8397,35.1661,34.4559,36.0175,37.3367,,
"IPC1","Energy","MtCO2eq","IRN","IRAN, ISLAMIC REPUBLIC OF","CO2",204.3749,220.5057,221.4057,229.8341,257.84,265.3717,267.4658,260.285,298.5764,371.5964,360.6556,385.6328,387.7789,403.8373,431.3549,453.0634,492.3541,499.4395,519.7397,529.8951,543.0073,556.6647,576.9926,585.4657,616.5153,575.6445,578.6263,,
"IPC1","Energy","MtCO2eq","IRQ","IRAQ","CO2",42.7024,43.1461,58.1099,62.3596,70.331,73.29,68.6956,67.4563,71.3686,69.7846,69.4473,82.3431,83.8464,90.1605,112.828,112.0177,97.0172,59.9102,89.9222,101.0469,108.197,129.3868,147.724,159.5088,161.9471,137.9433,156.3067,,
"IPC1","Energy","MtCO2eq","ISL","ICELAND","CO2",1.8224,1.7371,1.8795,1.9896,1.9299,2.0164,2.0725,2.109,2.1016,2.1593,2.1423,2.0289,2.137,2.1283,2.223,2.1082,2.1772,2.3232,2.1843,2.1091,1.9921,1.8624,1.8221,1.7861,1.7967,1.8161,1.7949,,
"IPC1","Energy","MtCO2eq","ISR","ISRAEL","CO2",35.037,35.1664,40.9196,42.8937,46.0579,47.9997,50.3441,53.2143,54.6721,53.4287,58.7648,62.4295,58.6687,62.0001,62.0124,62.0338,63.0194,65.747,65.4573,63.0197,64.4683,66.0915,71.261,64.7808,62.8238,64.6647,65.3738,,
"IPC1","Energy","MtCO2eq","ITA","ITALY","CO2",409.5859,410.0741,408.5952,403.9561,398.8289,423.6733,418.7743,423.4778,434.2675,438.5339,444.1321,448.8572,450.4679,463.328,466.4336,465.7146,460.1777,450.5853,440.6062,393.998,402.5747,391.5547,373.175,346.347,332.2633,339.9506,334.9277,,
"IPC1","Energy","MtCO2eq","JAM","JAMAICA","CO2",7.3151,7.5644,7.4764,7.7807,7.9714,8.9174,9.4198,9.8414,9.4381,9.7241,10.0468,10.3144,9.9368,10.3658,10.2668,10.0761,11.1174,9.3538,9.8451,7.3737,6.9374,7.4764,7.0877,7.6781,7.0034,7.2436,7.3693,,
"IPC1","Energy","MtCO2eq","JOR","JORDAN","CO2",9.5341,9.1585,10.7531,10.3959,11.6884,11.9348,12.6411,13.0812,13.5844,13.6542,14.7135,15.1278,16.0074,16.7935,18.6211,20.6573,20.895,21.7396,20.923,21.7876,20.9831,22.1199,24.4776,24.3375,26.423,19.82,19.0505,,
"IPC1","Energy","MtCO2eq","JPN","JAPAN","CO2",1076.4302,1087.1285,1096.1095,1090.8665,1141.9345,1154.0109,1165.1033,1160.5917,1127.0283,1163.0773,1185.2924,1173.2888,1205.7075,1214.6874,1209.9371,1216.202,1192.6007,1230.8088,1162.7499,1102.0272,1151.7845,1202.2922,1242.2326,1252.5264,1203.6218,1164.3632,1145.0699,,
"IPC1","Energy","MtCO2eq","KAZ","KAZAKHSTAN","CO2",245.4665,237.0525,215.3192,191.5256,161.8999,153.5862,141.0674,129.8341,125.7716,97.0961,120.7604,114.7512,131.9664,147.8727,154.3068,167.2848,188.3832,193.7779,195.0037,192.0626,217.5183,206.8751,214.4632,218.7642,235.2626,241.1689,243.7749,,
"IPC1","Energy","MtCO2eq","KEN","KENYA","CO2",4.6025,3.7472,4.3463,5.1217,5.2947,6.15,7.3025,6.167,7.3589,7.1742,7.227,6.8921,6.1195,5.2885,6.5183,7.994,9.1926,9.4169,9.8417,12.0642,11.753,12.7801,11.6152,12.3041,13.3012,13.7944,14.2619,,
"IPC1","Energy","MtCO2eq","KGZ","KYRGYZSTAN","CO2",19.8258,16.9308,14.0356,11.0933,8.2544,5.2402,5.4179,5.9021,5.1447,4.8378,4.7105,4.4712,4.6425,4.6703,4.8271,4.852,4.9616,5.8406,6.6758,6.6125,5.9805,7.1159,9.4708,8.9668,8.7112,9.0389,9.2125,,
"IPC1","Energy","MtCO2eq","KHM","CAMBODIA","CO2",1.2613,1.3053,1.3493,1.386,1.4263,1.4997,1.518,1.4667,1.8774,1.8957,1.9764,2.2514,2.2074,2.3797,2.4457,2.7757,2.9994,3.421,3.5127,4.1874,4.6237,4.7594,4.9684,5.0747,5.9877,6.3879,7.5406,,
"IPC1","Energy","MtCO2eq","KIR","KIRIBATI","CO2",0.013928,0.013928,0.016249,0.018571,0.018571,0.018753,0.021261,0.016713,0.01921,0.019331,0.019437,0.017095,0.026947,0.027065,0.029659,0.03123,0.062782,0.067717,0.063784,0.046775,0.072289,0.072289,0.072289,0.072289,0.082266,0.087764,0.1036,,
"IPC1","Energy","MtCO2eq","KNA","SAINT KITTS AND NEVIS","CO2",0.10634,0.10634,0.11,0.11367,0.12101,0.12834,0.13201,0.14301,0.15034,0.16134,0.17234,0.17601,0.19801,0.19805,0.21271,0.19804,0.20168,0.21638,0.21637,0.2237,0.22001,0.23103,0.22003,0.22367,0.231,0.23892,0.24307,,
"IPC1","Energy","MtCO2eq","KOR","KOREA, REPUBLIC OF","CO2",246.4867,262.6985,277.3953,308.5807,326.8832,352.54,384.0186,407.8747,348.3027,378.6847,409.8476,423.7276,444.89,452.3141,459.7988,471.3599,473.9988,490.595,504.1281,511.7623,561.3425,592.0391,596.2694,596.5992,589.4354,599.6157,608.5075,,
"IPC1","Energy","MtCO2eq","KWT","KUWAIT","CO2",50.5491,488.4191,20.8195,33.0223,38.405,53.8455,49.1521,53.9188,51.0661,53.2992,52.9691,57.1749,57.4352,58.9899,62.2166,70.4703,72.6667,74.1297,81.4264,86.2995,88.6205,89.9002,101.1276,96.8412,86.4414,93.7668,95.0931,,
"IPC1","Energy","MtCO2eq","LAO","LAO PEOPLE'S DEMOCRATIC REPUBLIC","CO2",0.21645,0.23482,0.25323,0.25324,0.27157,0.34491,0.43772,0.56984,0.64675,0.88613,0.89325,0.82736,1.028,0.97669,1.2696,1.2808,1.3542,0.71225,0.74889,0.75982,1.0457,0.97602,0.94665,0.82867,0.75534,0.80582,0.95123,,
"IPC1","Energy","MtCO2eq","LBN","LEBANON","CO2",8.2589,8.5397,10.2203,10.8325,11.6787,12.4075,12.4605,14.671,15.2125,15.1953,13.7862,14.7068,14.5979,16.3,14.6994,14.0365,12.9383,11.6461,15.3375,18.7522,17.7735,18.0712,19.7362,20.5511,22.271,15.4826,14.8814,,
"IPC1","Energy","MtCO2eq","LBR","LIBERIA","CO2",0.44734,0.27867,0.27867,0.31168,0.31168,0.32268,0.33002,0.34472,0.3704,0.38508,0.38509,0.45848,0.46219,0.50991,0.55775,0.6531,0.67143,0.59075,0.51739,0.48069,0.75566,0.85099,0.96467,0.86167,0.80544,0.96092,0.9673,,
"IPC1","Energy","MtCO2eq","LBY","LIBYA","CO2",35.435,41.683,36.1097,37.7927,42.2331,44.4184,42.3834,43.7181,43.9784,43.1204,45.6137,46.6001,46.1821,47.4178,48.5581,50.3035,50.6225,47.3554,53.2588,54.7292,58.4692,37.954,51.6821,55.2645,55.9942,44.0403,43.451,,
"IPC1","Energy","MtCO2eq","LCA","SAINT LUCIA","CO2",0.16624,0.1738,0.2078,0.23047,0.26825,0.32117,0.33632,0.31745,0.31748,0.32884,0.34022,0.37769,0.34307,0.38145,0.38066,0.39564,0.40624,0.43743,0.46068,0.45747,0.48948,0.49411,0.49411,0.49388,0.49926,0.51638,0.52534,,
"IPC1","Energy","MtCO2eq","LIE","LIECHTENSTEIN","CO2",0.19873,0.2061,0.20673,0.21482,0.20091,0.20402,0.20577,0.21816,0.22905,0.22637,0.21665,0.21448,0.21983,0.22911,0.22914,0.22874,0.23088,0.20053,0.21928,0.20517,0.19062,0.17658,0.18513,0.19234,0.16091,0.15869,0.14817,,
"IPC1","Energy","MtCO2eq","LKA","SRI LANKA","CO2",3.674,3.9784,4.7777,4.7044,5.0637,5.4561,6.5964,7.1354,7.3884,8.1254,9.7351,9.8891,10.5491,10.4978,11.6014,11.3521,11.1761,11.5061,11.3081,12.2284,12.3971,14.1461,15.0335,14.5275,17.4535,19.8245,20.8721,,
"IPC1","Energy","MtCO2eq","LSO","LESOTHO","CO2",1.4703,1.529,1.5877,1.6354,1.6757,1.7087,1.7417,1.7747,1.804,1.8261,1.8517,1.8774,1.9031,1.9324,1.9838,2.0132,2.0389,2.0755,2.1268,2.2185,2.2771,2.3321,2.4018,2.4347,2.4714,2.5324,2.5474,,
"IPC1","Energy","MtCO2eq","LTU","LITHUANIA","CO2",32.2502,34.3508,19.2711,15.3999,14.4633,13.4952,13.9767,13.511,14.1989,11.855,10.3063,10.93,10.9995,10.9896,11.6199,12.4399,12.5416,12.782,12.5986,11.3677,12.2949,11.5025,11.4788,10.8254,10.4224,10.4228,10.7293,,
"IPC1","Energy","MtCO2eq","LUX","LUXEMBOURG","CO2",10.1813,10.8715,10.6987,10.8623,10.1429,8.1125,8.2161,7.6785,6.9587,7.3733,7.9291,8.4795,9.2377,9.7626,11.0788,11.3683,11.1494,10.5481,10.4694,9.9958,10.5388,10.4206,10.2198,9.6837,9.197,8.7061,8.4237,,
"IPC1","Energy","MtCO2eq","LVA","LATVIA","CO2",18.7585,17.178,13.916,11.8259,10.213,8.95,9.0165,8.4646,8.0807,7.4595,6.8676,7.266,7.2677,7.445,7.461,7.565,8.0401,8.3587,7.9346,7.2115,8.1124,7.2478,6.8875,6.7961,6.6038,6.7808,6.8269,,
"IPC1","Energy","MtCO2eq","MAC","MACAO","CO2",1.0345,1.0932,1.0824,1.1815,1.2732,1.2326,1.4098,1.49,1.5597,1.5197,1.6328,1.6877,1.5187,1.5333,1.7169,1.8311,1.622,1.5374,1.3395,2.0765,1.409,1.4529,1.3136,1.1807,1.287,1.373,1.6208,,
"IPC1","Energy","MtCO2eq","MAR","MOROCCO","CO2",20.4197,21.0341,21.7847,23.8515,25.206,26.1008,27.0199,27.5745,27.8676,29.1189,29.7786,32.4005,32.6158,31.6343,36.7908,39.0029,40.2504,42.1238,43.8896,43.1282,46.5347,48.3253,52.189,48.4182,49.7218,50.4246,50.6482,,
"IPC1","Energy","MtCO2eq","MCO","MONACO","CO2",0.096897,0.097482,0.10327,0.10247,0.10313,0.10076,0.10363,0.1023,0.10091,0.10175,0.099138,0.10035,0.10007,0.096598,0.091436,0.090037,0.083214,0.084331,0.082362,0.07825,0.07621,0.073244,0.076803,0.075084,0.069068,0.069509,0.06679,,
"IPC1","Energy","MtCO2eq","MDA","MOLDOVA, REPUBLIC OF","CO2",33.3656,29.1931,20.5813,15.7725,14.3464,11.0417,11.2041,10.1915,8.7208,6.8421,6.1027,6.7039,6.3307,7.0607,7.4825,7.7219,6.9658,7.0524,7.6568,8.4847,9.0346,9.1302,8.7823,8.9835,8.6837,11.5918,11.8145,,
"IPC1","Energy","MtCO2eq","MDG","MADAGASCAR","CO2",0.83998,0.91696,0.8902,0.91363,1.1412,1.1411,1.2341,1.51,1.5938,1.7699,1.7231,1.628,1.1818,1.5739,1.7249,1.6998,1.6062,1.651,1.748,1.6586,1.8632,2.2232,2.5724,2.9783,2.9274,3.036,3.1388,,
"IPC1","Energy","MtCO2eq","MDV","MALDIVES","CO2",0.17235,0.15401,0.23102,0.19802,0.19802,0.24936,0.28969,0.33003,0.3007,0.4217,0.45104,0.46204,0.59401,0.506,0.66734,0.60134,0.75901,0.78101,0.84334,0.88367,0.93501,0.98634,1.111,1.0927,1.3347,NaN,NaN,,
"IPC1","Energy","MtCO2eq","MEX","MEXICO","CO2",280.1238,290.8758,292.151,292.5558,314.771,304.2124,315.6662,330.2835,351.2439,340.3503,365.6634,358.3045,356.8215,365.394,386.7609,399.4643,408.8331,431.1794,451.7345,435.6469,445.1228,461.8005,463.5744,456.9754,459.0106,430.371,459.9105,,
"IPC1","Energy","MtCO2eq","MHL","MARSHALL ISLANDS","CO2",0.056386,0.060004,0.057802,0.065509,0.069362,0.069362,0.069362,0.069362,0.073216,0.069362,0.080923,0.086581,0.092397,0.094255,0.10025,0.097656,0.10736,0.1172,0.11842,0.12394,0.12494,0.12494,0.12494,0.12494,0.14218,0.15169,0.17906,,
"IPC1","Energy","MtCO2eq","MKD","MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF","CO2",9.2043,8.5023,7.8411,8.3784,8.1755,8.2741,7.9578,8.6126,9.3224,9.1155,8.6373,8.7881,9.2063,8.6042,8.303,9.0462,8.1483,8.6567,8.7319,8.8402,8.9482,9.0562,9.1646,8.1627,7.7024,7.4252,7.2682,,
"IPC1","Energy","MtCO2eq","MLI","MALI","CO2",0.41067,0.42534,0.43268,0.44368,0.45468,0.46202,0.48037,0.50975,0.76276,0.79578,0.82145,0.82885,0.84724,0.84364,0.87685,0.89886,0.94286,1.0088,1.0712,0.80711,0.96474,1.0454,0.99408,1.0267,1.4117,1.3409,1.3498,,
"IPC1","Energy","MtCO2eq","MLT","MALTA","CO2",1.9377,2.1047,2.314,2.3284,2.4967,2.4925,2.4644,2.5093,2.511,2.5659,2.5667,2.4638,2.4397,2.6583,2.5534,2.662,2.6749,2.7524,2.8198,2.5799,2.5861,2.6506,2.8065,2.47,2.459,1.7565,1.4191,,
"IPC1","Energy","MtCO2eq","MMR","MYANMAR, THE REPUBLIC OF THE UNION OF","CO2",4.07,3.96,4.6567,5.1444,6.0097,6.7027,7.0034,7.2381,7.8981,8.8001,9.8964,8.5361,8.9724,9.5554,12.1771,11.3264,12.5658,12.5694,9.4638,9.8964,12.2431,14.0288,10.6078,12.3018,20.9735,22.3596,26.3942,,
"IPC1","Energy","MtCO2eq","MNE","MONTENEGRO","CO2",2.2904,2.3569,1.7685,1.5344,1.3877,0.74837,1.7813,1.7977,2.2069,2.2669,2.361,1.973,2.4278,2.347,2.3063,2.1262,2.272,2.2029,2.8042,1.8606,2.6157,2.6716,2.5701,2.4454,2.4016,2.5997,2.7332,,
"IPC1","Energy","MtCO2eq","MNG","MONGOLIA","CO2",10.709,12.4613,10.8592,10.0719,8.7966,8.6305,7.0352,6.8472,6.9486,6.92,7.2633,7.2811,7.7787,7.6796,7.8321,9.4694,11.1784,11.4973,11.4382,11.8264,12.3392,13.7779,15.2155,16.3899,15.7725,16.8241,19.8599,,
"IPC1","Energy","MtCO2eq","MOZ","MOZAMBIQUE","CO2",0.98268,0.98268,0.99001,1.067,1.034,1.0854,0.95335,1.0157,1.0267,1.0817,1.2137,1.4484,1.3384,1.617,1.6464,1.5767,1.6794,1.9361,1.8921,2.1414,2.2954,2.7354,2.5301,3.366,7.6781,7.9628,8.2326,,
"IPC1","Energy","MtCO2eq","MRT","MAURITANIA","CO2",0.87405,0.81249,0.81515,0.89159,0.99033,1.0462,1.0997,1.1396,1.0999,1.1309,1.1245,1.1674,1.279,1.3227,1.4156,1.4674,1.612,1.8639,1.8853,2.1876,2.3146,2.4362,2.4917,2.433,2.4857,2.7202,2.7383,,
"IPC1","Energy","MtCO2eq","MUS","MAURITIUS","CO2",1.386,1.4451,1.6188,1.6848,1.5389,1.7369,1.7955,1.7941,1.9106,2.0987,2.2873,2.4749,2.4928,2.6601,2.6598,2.8205,3.4431,3.5493,3.6767,3.6676,3.9183,3.9691,4.0627,4.2127,4.3796,NaN,NaN,,
"IPC1","Energy","MtCO2eq","MWI","MALAWI","CO2",0.69667,0.74068,0.74068,0.82869,0.85069,0.85069,0.86905,0.87645,0.8728,0.85082,0.79216,0.77026,0.7923,0.83639,0.87332,0.79267,0.81833,0.79264,0.93928,0.82922,1.0492,1.0785,1.0125,1.0597,1.0523,1.0914,1.1283,,
"IPC1","Energy","MtCO2eq","MYS","MALAYSIA","CO2",55.206,65.5758,70.8972,79.1751,83.3477,88.6376,103.5667,119.2232,110.1404,120.6007,130.9265,137.277,144.0348,156.7609,169.3378,191.5181,187.6645,200.1194,205.3781,196.7047,221.7784,205.3943,203.2433,220.7522,226.6537,225.0935,230.9503,,
"IPC1","Energy","MtCO2eq","NAM","NAMIBIA","CO2",1.1234,1.2256,1.3405,1.6128,1.8256,1.8809,2.0001,2.0554,2.1277,1.932,1.9022,2.0616,2.1726,2.3554,2.4593,2.5905,2.6893,2.7882,2.8714,2.8759,2.7934,2.7431,2.8685,2.106,3.1103,3.1872,3.2061,,
"IPC1","Energy","MtCO2eq","NER","NIGER","CO2",0.58891,0.71065,0.8197,1.0548,1.195,1.4201,1.7654,1.9627,2.2949,2.4722,1.8872,1.7222,1.7752,1.9008,1.9802,1.6768,1.5836,1.6211,1.7666,2.1397,2.6205,2.9107,4.1378,4.3528,4.7922,3.6061,3.63,,
"IPC1","Energy","MtCO2eq","NGA","NIGERIA","CO2",37.448,40.5244,44.8694,43.5421,33.8913,34.5403,38.394,41.0634,36.524,39.0357,74.8043,84.5284,92.6245,100.4602,103.1479,104.7173,97.2372,92.7052,91.1505,71.7427,86.5231,89.7021,90.5162,88.1585,86.2958,76.4874,76.9952,,
"IPC1","Energy","MtCO2eq","NIC","NICARAGUA","CO2",1.9507,1.8847,2.255,2.1744,2.387,2.618,2.695,2.9554,3.234,3.4504,3.498,3.707,3.762,3.9674,4.1654,4.0554,4.202,4.3414,4.158,4.2314,4.235,4.532,4.312,4.2277,4.5137,5.318,5.6102,,
"IPC1","Energy","MtCO2eq","NIU","NIUE","CO2",0.0043954,0.0043954,0.0043954,0.0043954,0.0043954,0.0044669,0.0045383,0.0046097,0.0046811,0.0047526,0.004824,0.0049676,0.0051112,0.0052548,0.0053984,0.005542,0.006704,0.008104,0.004843,0.005054,0.005054,0.010108,0.010108,0.010108,0.015162,0.016175,0.019094,,
"IPC1","Energy","MtCO2eq","NLD","NETHERLANDS, THE KINGDOM OF THE","CO2",156.0319,164.3422,164.1783,164.3297,164.6654,166.3038,176.1725,168.5906,169.423,164.096,165.0405,170.7492,170.2572,173.8381,175.108,171.0123,166.3732,166.3641,169.4911,164.5315,176.0115,162.9099,159.2252,158.2871,151.1188,158.463,159.0703,,
"IPC1","Energy","MtCO2eq","NOR","NORWAY","CO2",29.0707,28.0209,28.8088,29.9677,31.5105,31.3663,34.4095,34.294,34.4508,35.3154,34.5671,36.3112,35.9932,37.1971,37.0614,36.731,37.538,39.0797,37.8443,37.64,39.3867,38.4902,38.1045,37.7511,37.2854,37.9422,37.2777,,
"IPC1","Energy","MtCO2eq","NPL","NEPAL","CO2",0.57567,0.89834,1.2173,1.331,1.5437,1.8737,2.3357,2.6694,2.1084,3.0764,2.9187,3.124,2.4824,2.695,2.53,2.9407,2.4164,2.4677,3.278,3.7364,4.378,4.4844,4.5027,5.1444,6.4827,6.916,8.1639,,
"IPC1","Energy","MtCO2eq","NRU","NAURU","CO2",0.032094,0.032094,0.03115,0.029262,0.028318,0.02597,0.023592,0.021945,0.019414,0.016275,0.013289,0.020551,0.027813,0.035075,0.03354,0.029544,0.019545,0.017241,0.024022,0.030803,0.037584,0.034452,0.034452,0.037584,0.040716,0.043438,0.051276,,
"IPC1","Energy","MtCO2eq","NZL","NEW ZEALAND","CO2",22.5195,23.0561,24.9182,24.3854,24.6523,24.724,25.9766,28.0498,26.4616,27.7883,28.5917,30.625,30.6767,32.2517,31.8554,33.2851,33.3328,32.2063,33.4947,30.7097,30.6511,29.8959,31.5299,30.8277,31.1051,31.1784,30.1567,,
"IPC1","Energy","MtCO2eq","OMN","OMAN","CO2",10.8864,11.2751,11.5941,12.9581,14.7035,15.3085,14.4761,14.8538,15.8951,20.0972,21.2779,19.5985,24.6182,31.1413,26.6789,28.5526,37.8,41.7564,40.7077,39.1017,45.1701,51.5355,56.6065,59.1475,58.6672,58.8664,60.0572,,
"IPC1","Energy","MtCO2eq","PAK","PAKISTAN","CO2",65.3649,64.8469,69.43,74.602,81.3371,80.7074,90.4215,90.6895,93.6602,96.0555,101.9743,103.2406,109.1413,112.7877,124.7395,128.4245,135.9199,146.2757,144.29,144.1263,146.6353,147.616,148.6534,148.8534,150.3237,158.4501,174.3712,,
"IPC1","Energy","MtCO2eq","PAN","PANAMA","CO2",2.6144,3.091,4.1177,3.6557,4.0297,2.6767,4.301,5.2947,5.5771,5.2911,5.3167,6.5964,5.4964,5.7091,5.28,6.3141,6.8457,6.6734,6.4534,7.7624,8.4151,9.2181,8.9614,9.5371,7.7074,9.6759,10.2075,,
"IPC1","Energy","MtCO2eq","PER","PERU","CO2",19.1521,18.4248,18.5501,21.4249,20.7975,20.8642,21.1475,23.6268,23.742,25.2338,26.0535,23.5354,23.8182,23.3008,28.5142,33.6486,31.3591,39.2544,37.1758,47.4658,53.4424,45.2085,49.6351,51.5133,55.9829,47.3284,51.0763,,
"IPC1","Energy","MtCO2eq","PHL","PHILIPPINES","CO2",38.5889,40.4807,45.4205,45.5086,50.0566,55.4621,55.9711,63.8375,62.8179,62.907,67.3443,66.9416,65.3726,65.4003,67.8516,67.5406,62.1286,66.0989,72.6227,70.7196,77.6577,78.3277,82.5274,88.0741,93.3087,101.8551,106.7275,,
"IPC1","Energy","MtCO2eq","PLW","PALAU","CO2",0.23467,0.23467,0.23467,0.23467,0.23467,0.23467,0.23467,0.23834,0.23834,0.242,0.24934,0.253,0.24934,0.253,0.253,0.26034,0.264,0.26034,0.253,0.24567,0.253,0.253,0.253,0.25667,0.26034,0.27773,0.32785,,
"IPC1","Energy","MtCO2eq","PNG","PAPUA NEW GUINEA","CO2",2.1522,2.0755,2.0645,2.006,2.1942,2.0673,2.1948,2.6209,3.5697,2.566,2.955,3.3467,3.675,4.1034,4.71,5.0117,5.0934,6.6107,5.5834,5.279,4.7211,5.2839,5.0308,6.0831,6.2151,6.6304,7.8268,,
"IPC1","Energy","MtCO2eq","POL","POLAND","CO2",360.7853,359.3832,350.3816,351.172,343.8614,345.5321,359.8279,350.4866,322.0836,314.3097,301.807,299.8547,293.6321,305.267,306.6561,305.9824,318.0242,316.1455,310.0136,299.1421,316.4998,313.7786,307.7906,301.0608,287.4364,290.7715,300.7584,,
"IPC1","Energy","MtCO2eq","PRK","KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF","CO2",159.824,156.1026,137.0549,128.4767,119.882,105.4111,85.9958,77.9158,67.3036,66.7592,64.226,68.8694,68.391,69.8527,71.45,74.7238,75.8427,62.8418,69.7924,69.3328,65.1436,46.1189,47.0683,33.3554,37.9477,40.4839,47.7889,,
"IPC1","Energy","MtCO2eq","PRT","PORTUGAL","CO2",40.4695,42.2027,46.7001,45.3062,46.0043,49.5231,46.7991,49.3993,53.781,61.0339,59.6623,59.7097,63.3601,58.2386,60.4708,62.8418,58.4694,55.3741,53.4195,52.2309,47.7778,47.1159,45.686,43.5667,43.08,47.3658,46.1332,,
"IPC1","Energy","MtCO2eq","PRY","PARAGUAY","CO2",1.9792,1.9502,2.3417,2.5919,3.0667,3.5942,3.3807,3.7684,4.0273,4.0107,3.2517,3.3802,3.5514,3.6837,3.7274,3.4411,3.5536,3.6882,3.8868,4.0785,4.5607,4.7657,4.9728,5.0475,5.2401,5.1746,5.2805,,
"IPC1","Energy","MtCO2eq","QAT","QATAR","CO2",11.6418,17.4388,26.5286,30.4483,29.9826,31.5446,31.948,37.1473,31.9076,30.8993,34.126,40.77,40.2347,40.8214,42.2441,50.2045,62.6896,62.0809,62.9426,67.1739,70.617,77.9357,91.3705,82.3504,104.853,117.3756,118.3917,,
"IPC1","Energy","MtCO2eq","ROU","ROMANIA","CO2",147.0009,122.7844,116.4073,108.0009,105.6985,107.8151,112.2053,105.1425,91.0453,76.2316,80.1839,85.762,84.5079,86.8639,84.3954,82.3719,86.3271,90.8881,89.3191,76.4735,71.2642,76.4718,74.7171,66.6074,66.3709,66.9779,64.2964,,
"IPC1","Energy","MtCO2eq","RUS","RUSSIAN FEDERATION","CO2",2358.8087,2252.1338,1835.4987,1746.7321,1545.051,1512.7331,1490.032,1391.4044,1386.5674,1396.127,1363.0039,1403.6495,1386.2696,1418.0685,1423.2013,1436.4778,1478.5047,1475.3944,1504.9687,1432.162,1502.7632,1553.7985,1571.0497,1480.5922,1479.8708,1485.0664,1483.0589,,
"IPC1","Energy","MtCO2eq","RWA","RWANDA","CO2",0.50967,0.45834,0.462,0.46567,0.46934,0.462,0.462,0.46934,0.45834,0.48034,0.49134,0.484,0.48034,0.46934,0.47667,0.47667,0.47667,0.50234,0.49134,0.52434,0.539,0.61234,0.68567,0.74434,0.78224,0.81125,0.83874,,
