variable,unit,GWP,category,categoryCode,categorySet,countryISO,countryName,source,scenario,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
GDP,2005USD,n/a,Economy,ECO,misc,MWI,Malawi,WDI2017P,HISTORY,8.725e+08,9.391e+08,9.454e+08,9.323e+08,9.571e+08,1.087e+09,1.231e+09,1.321e+09,1.296e+09,1.372e+09,1.379e+09,1.602e+09,1.702e+09,1.741e+09,1.866e+09,1.98e+09,2.079e+09,2.181e+09,2.393e+09,2.498e+09,2.509e+09,2.376e+09,2.435e+09,2.526e+09,2.661e+09,2.783e+09,2.777e+09,2.822e+09,2.912e+09,2.951e+09,3.119e+09,3.391e+09,3.143e+09,3.447e+09,3.094e+09,3.612e+09,3.876e+09,4.023e+09,4.18e+09,4.307e+09,4.375e+09,4.157e+09,4.228e+09,4.469e+09,4.711e+09,4.865e+09,5.094e+09,5.583e+09,6.009e+09,6.51e+09,6.957e+09,7.295e+09,7.433e+09,7.819e+09,8.265e+09,8.499e+09
GDP,2005USD,n/a,Economy,ECO,misc,MYS,Malaysia,WDI2017P,HISTORY,1.149e+10,1.236e+10,1.316e+10,1.412e+10,1.488e+10,1.602e+10,1.728e+10,1.794e+10,1.937e+10,2.032e+10,2.154e+10,2.278e+10,2.491e+10,2.783e+10,3.014e+10,3.039e+10,3.39e+10,3.653e+10,3.896e+10,4.26e+10,4.577e+10,4.895e+10,5.186e+10,5.51e+10,5.938e+10,5.871e+10,5.939e+10,6.259e+10,6.881e+10,7.504e+10,8.18e+10,8.961e+10,9.757e+10,1.072e+11,1.171e+11,1.286e+11,1.415e+11,1.518e+11,1.407e+11,1.493e+11,1.625e+11,1.634e+11,1.722e+11,1.821e+11,1.945e+11,2.049e+11,2.163e+11,2.367e+11,2.446e+11,2.384e+11,2.55e+11,2.685e+11,2.832e+11,2.965e+11,3.143e+11,3.3e+11
GDP,2005USD,n/a,Economy,ECO,misc,NAM,Namibia,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.413e+09,4.456e+09,4.438e+09,4.357e+09,4.347e+09,4.367e+09,4.575e+09,4.738e+09,4.776e+09,4.865e+09,4.965e+09,5.37e+09,5.756e+09,5.665e+09,5.763e+09,5.988e+09,6.179e+09,6.44e+09,6.652e+09,6.876e+09,7.116e+09,7.2e+09,7.545e+09,7.864e+09,8.829e+09,9.053e+09,9.693e+09,1.033e+10,1.061e+10,1.064e+10,1.128e+10,1.186e+10,1.246e+10,1.316e+10,1.401e+10,1.475e+10
GDP,2005USD,n/a,Economy,ECO,misc,NER,Niger,WDI2017P,HISTORY,2.075e+09,2.169e+09,2.392e+09,2.618e+09,2.621e+09,2.802e+09,2.792e+09,2.795e+09,2.806e+09,2.652e+09,2.733e+09,2.888e+09,2.739e+09,2.272e+09,2.471e+09,2.402e+09,2.419e+09,2.606e+09,2.958e+09,3.169e+09,3.098e+09,3.117e+09,3.168e+09,3.017e+09,2.51e+09,2.703e+09,2.875e+09,2.877e+09,3.076e+09,3.105e+09,3.065e+09,3.142e+09,2.937e+09,2.979e+09,3.099e+09,3.179e+09,3.288e+09,3.379e+09,3.731e+09,3.71e+09,3.657e+09,3.917e+09,4.035e+09,4.249e+09,4.253e+09,4.444e+09,4.702e+09,4.85e+09,5.315e+09,5.277e+09,5.719e+09,5.851e+09,6.542e+09,6.887e+09,7.372e+09,7.638e+09
GDP,2005USD,n/a,Economy,ECO,misc,NGA,Nigeria,WDI2017P,HISTORY,5.837e+10,5.848e+10,6.088e+10,6.61e+10,6.938e+10,7.276e+10,6.967e+10,5.87e+10,5.797e+10,7.2e+10,9e+10,1.028e+11,1.063e+11,1.12e+11,1.245e+11,1.18e+11,1.287e+11,1.364e+11,1.286e+11,1.372e+11,1.43e+11,1.242e+11,1.229e+11,1.167e+11,1.144e+11,1.239e+11,1.13e+11,1.009e+11,1.085e+11,1.155e+11,1.303e+11,1.295e+11,1.3e+11,1.327e+11,1.339e+11,1.335e+11,1.402e+11,1.441e+11,1.48e+11,1.487e+11,1.566e+11,1.636e+11,1.697e+11,1.873e+11,2.505e+11,2.592e+11,2.804e+11,2.996e+11,3.184e+11,3.404e+11,3.671e+11,3.851e+11,4.015e+11,4.232e+11,4.499e+11,4.618e+11
GDP,2005USD,n/a,Economy,ECO,misc,NIC,Nicaragua,WDI2017P,HISTORY,2.724e+09,2.925e+09,3.267e+09,3.592e+09,3.991e+09,4.351e+09,4.494e+09,4.807e+09,4.872e+09,5.176e+09,5.246e+09,5.419e+09,5.54e+09,5.895e+09,6.732e+09,6.722e+09,7.072e+09,7.663e+09,7.063e+09,5.193e+09,5.432e+09,5.723e+09,5.677e+09,5.939e+09,5.846e+09,5.607e+09,5.55e+09,5.511e+09,4.825e+09,4.743e+09,4.738e+09,4.729e+09,4.748e+09,4.729e+09,4.887e+09,5.176e+09,5.504e+09,5.722e+09,5.935e+09,6.352e+09,6.613e+09,6.809e+09,6.86e+09,7.033e+09,7.407e+09,7.724e+09,8.044e+09,8.47e+09,8.711e+09,8.471e+09,8.741e+09,9.286e+09,9.805e+09,1.025e+10,1.072e+10,1.125e+10
GDP,2005USD,n/a,Economy,ECO,misc,NLD,Netherlands- the kingdom of the,WDI2017P,HISTORY,1.879e+11,1.884e+11,2.013e+11,2.086e+11,2.259e+11,2.454e+11,2.521e+11,2.654e+11,2.825e+11,3.006e+11,3.178e+11,3.315e+11,3.432e+11,3.619e+11,3.743e+11,3.743e+11,3.91e+11,4.009e+11,4.117e+11,4.2e+11,4.256e+11,4.223e+11,4.17e+11,4.257e+11,4.387e+11,4.5e+11,4.625e+11,4.715e+11,4.877e+11,5.093e+11,5.306e+11,5.435e+11,5.528e+11,5.597e+11,5.763e+11,5.943e+11,6.155e+11,6.419e+11,6.71e+11,7.049e+11,7.347e+11,7.503e+11,7.511e+11,7.533e+11,7.686e+11,7.852e+11,8.128e+11,8.428e+11,8.572e+11,8.249e+11,8.364e+11,8.504e+11,8.414e+11,8.398e+11,8.517e+11,8.683e+11
GDP,2005USD,n/a,Economy,ECO,misc,NOR,Norway,WDI2017P,HISTORY,8.3e+10,8.821e+10,9.069e+10,9.412e+10,9.884e+10,1.041e+11,1.08e+11,1.148e+11,1.174e+11,1.226e+11,1.251e+11,1.322e+11,1.392e+11,1.455e+11,1.513e+11,1.587e+11,1.68e+11,1.75e+11,1.818e+11,1.897e+11,1.984e+11,2.015e+11,2.02e+11,2.1e+11,2.227e+11,2.351e+11,2.446e+11,2.489e+11,2.483e+11,2.509e+11,2.557e+11,2.636e+11,2.73e+11,2.808e+11,2.95e+11,3.072e+11,3.227e+11,3.397e+11,3.486e+11,3.557e+11,3.671e+11,3.747e+11,3.801e+11,3.836e+11,3.988e+11,4.092e+11,4.191e+11,4.313e+11,4.33e+11,4.26e+11,4.285e+11,4.327e+11,4.446e+11,4.49e+11,4.576e+11,4.65e+11
GDP,2005USD,n/a,Economy,ECO,misc,NPL,Nepal,WDI2017P,HISTORY,2.688e+09,2.739e+09,2.791e+09,2.844e+09,3.058e+09,3.021e+09,3.234e+09,3.183e+09,3.205e+09,3.348e+09,3.434e+09,3.393e+09,3.499e+09,3.482e+09,3.703e+09,3.757e+09,3.922e+09,4.04e+09,4.218e+09,4.318e+09,4.218e+09,4.57e+09,4.743e+09,4.601e+09,5.047e+09,5.357e+09,5.602e+09,5.697e+09,6.135e+09,6.401e+09,6.697e+09,7.124e+09,7.416e+09,7.702e+09,8.335e+09,8.624e+09,9.083e+09,9.542e+09,9.83e+09,1.026e+10,1.09e+10,1.142e+10,1.144e+10,1.189e+10,1.244e+10,1.288e+10,1.331e+10,1.376e+10,1.461e+10,1.527e+10,1.6e+10,1.655e+10,1.734e+10,1.806e+10,1.914e+10,1.966e+10
GDP,2005USD,n/a,Economy,ECO,misc,NRU,Nauru,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.969e+07,3.992e+07,4.337e+07,4.925e+07,5.5e+07,6.055e+07,8.127e+07,1.11e+08,1.141e+08
GDP,2005USD,n/a,Economy,ECO,misc,NZL,New zealand,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.758e+10,6.78e+10,6.928e+10,7.017e+10,7.344e+10,7.412e+10,7.671e+10,8.039e+10,8.169e+10,8.39e+10,8.47e+10,8.441e+10,8.454e+10,8.466e+10,8.373e+10,8.467e+10,9.01e+10,9.47e+10,9.905e+10,1.027e+11,1.047e+11,1.053e+11,1.111e+11,1.142e+11,1.181e+11,1.239e+11,1.296e+11,1.346e+11,1.391e+11,1.432e+11,1.473e+11,1.454e+11,1.446e+11,1.466e+11,1.502e+11,1.537e+11,1.579e+11,1.636e+11,1.691e+11
GDP,2005USD,n/a,Economy,ECO,misc,OMN,Oman,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,1.469e+09,1.546e+09,2.569e+09,4.673e+09,5.872e+09,6.688e+09,6.748e+09,7.411e+09,6.355e+09,7.085e+09,8.817e+09,1.063e+10,1.073e+10,1.034e+10,1.079e+10,1.144e+10,1.339e+10,1.494e+10,1.742e+10,2.034e+10,2.318e+10,2.365e+10,2.284e+10,2.42e+10,2.704e+10,2.701e+10,2.865e+10,3.106e+10,3.293e+10,3.421e+10,3.592e+10,3.701e+10,3.925e+10,4.028e+10,4.023e+10,4.241e+10,4.431e+10,4.382e+10,4.265e+10,4.32e+10,4.428e+10,4.666e+10,4.873e+10,5.273e+10,5.595e+10,5.864e+10,5.799e+10,6.34e+10,6.618e+10,6.786e+10,7.17e+10
GDP,2005USD,n/a,Economy,ECO,misc,PAK,Pakistan,WDI2017P,HISTORY,1.368e+10,1.45e+10,1.515e+10,1.647e+10,1.772e+10,1.956e+10,2.07e+10,2.181e+10,2.339e+10,2.468e+10,2.748e+10,2.761e+10,2.783e+10,2.98e+10,3.086e+10,3.216e+10,3.381e+10,3.515e+10,3.798e+10,3.94e+10,4.343e+10,4.687e+10,4.993e+10,5.332e+10,5.602e+10,6.027e+10,6.359e+10,6.769e+10,7.285e+10,7.647e+10,7.988e+10,8.392e+10,9.039e+10,9.197e+10,9.541e+10,1.001e+11,1.05e+11,1.061e+11,1.088e+11,1.128e+11,1.176e+11,1.199e+11,1.238e+11,1.297e+11,1.393e+11,1.5e+11,1.593e+11,1.67e+11,1.698e+11,1.746e+11,1.774e+11,1.823e+11,1.887e+11,1.97e+11,2.062e+11,2.159e+11
GDP,2005USD,n/a,Economy,ECO,misc,PAN,Panama,WDI2017P,HISTORY,2.401e+09,2.663e+09,2.883e+09,3.129e+09,3.268e+09,3.567e+09,3.838e+09,4.166e+09,4.457e+09,4.833e+09,5.169e+09,5.666e+09,5.926e+09,6.244e+09,6.397e+09,6.508e+09,6.616e+09,6.689e+09,7.344e+09,7.675e+09,8.68e+09,9.479e+09,9.986e+09,9.537e+09,9.796e+09,1.028e+10,1.065e+10,1.045e+10,9.055e+09,9.197e+09,9.941e+09,1.088e+10,1.177e+10,1.241e+10,1.277e+10,1.299e+10,1.352e+10,1.439e+10,1.545e+10,1.605e+10,1.649e+10,1.659e+10,1.696e+10,1.767e+10,1.9e+10,2.036e+10,2.213e+10,2.478e+10,2.691e+10,2.734e+10,2.892e+10,3.233e+10,3.532e+10,3.766e+10,3.993e+10,4.224e+10
GDP,2005USD,n/a,Economy,ECO,misc,PER,Peru,WDI2017P,HISTORY,2.7e+10,2.898e+10,3.189e+10,3.327e+10,3.545e+10,3.745e+10,4.053e+10,4.209e+10,4.216e+10,4.364e+10,4.511e+10,4.718e+10,4.882e+10,5.188e+10,5.675e+10,5.919e+10,6.005e+10,6.026e+10,5.867e+10,6.107e+10,6.47e+10,6.829e+10,6.814e+10,6.104e+10,6.325e+10,6.455e+10,7.064e+10,7.751e+10,7.019e+10,6.155e+10,5.848e+10,5.978e+10,5.945e+10,6.257e+10,7.027e+10,7.548e+10,7.759e+10,8.262e+10,8.23e+10,8.353e+10,8.578e+10,8.631e+10,9.101e+10,9.48e+10,9.951e+10,1.058e+11,1.137e+11,1.234e+11,1.347e+11,1.361e+11,1.475e+11,1.568e+11,1.665e+11,1.762e+11,1.803e+11,1.862e+11
GDP,2005USD,n/a,Economy,ECO,misc,PHL,Philippines,WDI2017P,HISTORY,2.783e+10,2.94e+10,3.08e+10,3.297e+10,3.411e+10,3.591e+10,3.749e+10,3.949e+10,4.144e+10,4.337e+10,4.501e+10,4.745e+10,5.003e+10,5.45e+10,5.644e+10,5.958e+10,6.482e+10,6.846e+10,7.2e+10,7.606e+10,7.997e+10,8.271e+10,8.57e+10,8.731e+10,8.092e+10,7.5e+10,7.757e+10,8.091e+10,8.637e+10,9.173e+10,9.452e+10,9.397e+10,9.429e+10,9.629e+10,1.005e+11,1.052e+11,1.114e+11,1.171e+11,1.165e+11,1.201e+11,1.253e+11,1.29e+11,1.337e+11,1.403e+11,1.497e+11,1.569e+11,1.651e+11,1.76e+11,1.833e+11,1.854e+11,1.996e+11,2.069e+11,2.207e+11,2.363e+11,2.51e+11,2.658e+11
GDP,2005USD,n/a,Economy,ECO,misc,PLW,Palau,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8e+08,1.685e+08,1.478e+08,1.585e+08,1.758e+08,1.941e+08,1.986e+08,2.025e+08,1.916e+08,1.891e+08,1.973e+08,2.103e+08,1.969e+08,2.106e+08,2.133e+08,2.074e+08,2.073e+08,1.957e+08,1.78e+08,1.838e+08,1.931e+08,1.992e+08,1.944e+08,2.027e+08,2.216e+08
GDP,2005USD,n/a,Economy,ECO,misc,PNG,Papua new guinea,WDI2017P,HISTORY,1.554e+09,1.65e+09,1.755e+09,1.827e+09,1.983e+09,2.187e+09,2.314e+09,2.408e+09,2.513e+09,2.721e+09,3.016e+09,3.206e+09,3.387e+09,3.608e+09,3.702e+09,3.67e+09,3.545e+09,3.575e+09,3.881e+09,3.952e+09,3.861e+09,3.85e+09,3.864e+09,3.988e+09,3.974e+09,4.133e+09,4.327e+09,4.447e+09,4.576e+09,4.511e+09,4.375e+09,4.793e+09,5.457e+09,6.45e+09,6.833e+09,6.607e+09,7.118e+09,6.84e+09,6.582e+09,6.704e+09,6.537e+09,6.529e+09,6.519e+09,6.66e+09,6.841e+09,7.275e+09,7.442e+09,7.974e+09,8.501e+09,9.024e+09,9.716e+09,1.075e+10,1.162e+10,1.227e+10,1.331e+10,NaN
GDP,2005USD,n/a,Economy,ECO,misc,POL,Poland,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.267e+11,2.108e+11,2.161e+11,2.241e+11,2.36e+11,2.524e+11,2.677e+11,2.85e+11,2.981e+11,3.12e+11,3.262e+11,3.303e+11,3.37e+11,3.49e+11,3.669e+11,3.798e+11,4.032e+11,4.316e+11,4.499e+11,4.626e+11,4.793e+11,5.034e+11,5.115e+11,5.186e+11,5.356e+11,5.567e+11
GDP,2005USD,n/a,Economy,ECO,misc,PRI,Puerto rico,WDI2017P,HISTORY,1.46e+10,1.563e+10,1.693e+10,1.839e+10,1.969e+10,2.15e+10,2.312e+10,2.455e+10,2.583e+10,2.825e+10,3.062e+10,3.257e+10,3.491e+10,3.712e+10,3.82e+10,3.795e+10,4.032e+10,4.272e+10,4.568e+10,4.93e+10,5.139e+10,5.198e+10,5.117e+10,4.997e+10,5.293e+10,5.457e+10,5.729e+10,6.059e+10,6.416e+10,6.694e+10,6.859e+10,6.918e+10,7.199e+10,7.476e+10,7.774e+10,8.091e+10,8.325e+10,8.587e+10,9.167e+10,9.356e+10,9.498e+10,1.043e+11,1.062e+11,1.074e+11,1.093e+11,1.1e+11,1.09e+11,1.054e+11,1.035e+11,1.01e+11,9.838e+10,9.652e+10,9.385e+10,9.33e+10,NaN,NaN
GDP,2005USD,n/a,Economy,ECO,misc,PRT,Portugal,WDI2017P,HISTORY,3.992e+10,4.212e+10,4.491e+10,4.755e+10,5.055e+10,5.433e+10,5.654e+10,6.081e+10,6.62e+10,6.761e+10,7.613e+10,8.118e+10,8.769e+10,9.751e+10,9.863e+10,9.434e+10,1.008e+11,1.065e+11,1.095e+11,1.157e+11,1.21e+11,1.229e+11,1.256e+11,1.253e+11,1.23e+11,1.264e+11,1.317e+11,1.401e+11,1.506e+11,1.603e+11,1.666e+11,1.739e+11,1.758e+11,1.722e+11,1.738e+11,1.813e+11,1.876e+11,1.959e+11,2.053e+11,2.133e+11,2.214e+11,2.257e+11,2.274e+11,2.253e+11,2.294e+11,2.311e+11,2.347e+11,2.406e+11,2.411e+11,2.339e+11,2.383e+11,2.34e+11,2.245e+11,2.22e+11,2.24e+11,2.276e+11
GDP,2005USD,n/a,Economy,ECO,misc,PRY,Paraguay,WDI2017P,HISTORY,1.951e+09,2.086e+09,2.155e+09,2.256e+09,2.351e+09,2.497e+09,2.546e+09,2.779e+09,2.905e+09,3.042e+09,3.211e+09,3.388e+09,3.613e+09,3.877e+09,4.202e+09,4.49e+09,4.828e+09,5.383e+09,6.03e+09,6.745e+09,7.535e+09,8.226e+09,8.111e+09,7.865e+09,8.086e+09,8.452e+09,8.871e+09,9.544e+09,1.011e+10,1.081e+10,1.126e+10,1.165e+10,1.185e+10,1.243e+10,1.309e+10,1.399e+10,1.421e+10,1.481e+10,1.482e+10,1.462e+10,1.428e+10,1.416e+10,1.416e+10,1.477e+10,1.537e+10,1.569e+10,1.645e+10,1.734e+10,1.844e+10,1.771e+10,2.003e+10,2.09e+10,2.064e+10,2.354e+10,2.465e+10,2.538e+10
GDP,2005USD,n/a,Economy,ECO,misc,PSE,Palestinian territory- occupied,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.621e+09,3.879e+09,4.161e+09,5.157e+09,6.495e+09,7.661e+09,6.9e+09,6.455e+09,6.363e+09,6.968e+09,7.573e+09,8.402e+09,8.017e+09,7.878e+09,7.201e+09,8.71e+09,8.913e+09,9.612e+09,1.101e+10,1.054e+10,1.042e+10,1.171e+10
GDP,2005USD,n/a,Economy,ECO,misc,QAT,Qatar,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.604e+10,3.745e+10,4.014e+10,4.163e+10,4.963e+10,5.335e+10,6.731e+10,7.942e+10,9.345e+10,1.046e+11,1.251e+11,1.419e+11,1.485e+11,1.551e+11,1.612e+11,1.67e+11
GDP,2005USD,n/a,Economy,ECO,misc,ROU,Romania,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.24e+11,1.08e+11,9.854e+10,1e+11,1.04e+11,1.114e+11,1.157e+11,1.101e+11,1.078e+11,1.074e+11,1.1e+11,1.161e+11,1.222e+11,1.289e+11,1.397e+11,1.455e+11,1.572e+11,1.68e+11,1.822e+11,1.694e+11,1.68e+11,1.698e+11,1.709e+11,1.769e+11,1.823e+11,1.89e+11
GDP,2005USD,n/a,Economy,ECO,misc,RUS,Russian federation,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.458e+12,1.414e+12,1.343e+12,1.147e+12,1.048e+12,9.163e+11,8.783e+11,8.467e+11,8.585e+11,8.13e+11,8.651e+11,9.516e+11,1e+12,1.047e+12,1.124e+12,1.205e+12,1.281e+12,1.386e+12,1.504e+12,1.583e+12,1.459e+12,1.525e+12,1.59e+12,1.646e+12,1.667e+12,1.679e+12,1.616e+12
GDP,2005USD,n/a,Economy,ECO,misc,RWA,Rwanda,WDI2017P,HISTORY,9.603e+08,9.19e+08,1.023e+09,9.227e+08,8.077e+08,8.643e+08,9.249e+08,9.888e+08,1.058e+09,1.175e+09,1.245e+09,1.26e+09,1.264e+09,1.307e+09,1.325e+09,1.297e+09,1.55e+09,1.581e+09,1.726e+09,1.931e+09,2.104e+09,2.218e+09,2.258e+09,2.393e+09,2.292e+09,2.393e+09,2.524e+09,2.523e+09,2.637e+09,2.636e+09,2.572e+09,2.508e+09,2.655e+09,2.44e+09,1.214e+09,1.641e+09,1.851e+09,2.107e+09,2.293e+09,2.467e+09,2.673e+09,2.904e+09,3.297e+09,3.345e+09,3.577e+09,3.824e+09,4.177e+09,4.495e+09,4.997e+09,5.31e+09,5.699e+09,6.146e+09,6.686e+09,6.999e+09,7.49e+09,8.007e+09
GDP,2005USD,n/a,Economy,ECO,misc,SAU,Saudi arabia,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.679e+10,8.143e+10,8.833e+10,1.033e+11,1.243e+11,1.525e+11,1.869e+11,1.89e+11,2.116e+11,2.262e+11,2.239e+11,2.457e+11,2.619e+11,2.745e+11,2.458e+11,2.265e+11,2.191e+11,2.071e+11,2.171e+11,2.089e+11,2.261e+11,2.263e+11,2.451e+11,2.674e+11,2.798e+11,2.799e+11,2.817e+11,2.823e+11,2.918e+11,2.994e+11,3.079e+11,3.056e+11,3.205e+11,3.222e+11,3.226e+11,3.473e+11,3.795e+11,4.07e+11,4.297e+11,4.555e+11,4.938e+11,5.029e+11,5.268e+11,5.793e+11,6.105e+11,6.268e+11,6.496e+11,6.722e+11
GDP,2005USD,n/a,Economy,ECO,misc,SDN,Sudan- republic of the,WDI2017P,HISTORY,9.322e+09,9.324e+09,9.968e+09,9.685e+09,9.576e+09,1.023e+10,9.86e+09,1e+10,1.02e+10,1.034e+10,1.095e+10,1.12e+10,1.063e+10,1.07e+10,1.192e+10,1.379e+10,1.609e+10,1.709e+10,1.608e+10,1.527e+10,1.551e+10,1.666e+10,1.765e+10,1.802e+10,1.711e+10,1.604e+10,1.691e+10,1.931e+10,1.925e+10,2.097e+10,1.982e+10,2.131e+10,2.271e+10,2.375e+10,2.399e+10,2.542e+10,2.693e+10,2.977e+10,3.106e+10,3.202e+10,3.405e+10,3.627e+10,3.86e+10,4.158e+10,4.32e+10,4.643e+10,5.111e+10,5.699e+10,6.144e+10,6.343e+10,6.563e+10,6.434e+10,6.468e+10,6.752e+10,6.933e+10,7.273e+10
GDP,2005USD,n/a,Economy,ECO,misc,SEN,Senegal,WDI2017P,HISTORY,3.455e+09,3.558e+09,3.554e+09,3.62e+09,3.76e+09,3.811e+09,3.92e+09,3.872e+09,4.116e+09,3.846e+09,4.175e+09,4.17e+09,4.436e+09,4.188e+09,4.364e+09,4.693e+09,5.112e+09,4.974e+09,4.778e+09,5.112e+09,4.943e+09,5.194e+09,5.601e+09,5.303e+09,5.501e+09,5.682e+09,5.859e+09,6.216e+09,6.179e+09,6.425e+09,6.381e+09,6.544e+09,6.626e+09,6.712e+09,6.711e+09,7.071e+09,7.213e+09,7.438e+09,7.877e+09,8.378e+09,8.645e+09,9.041e+09,9.1e+09,9.708e+09,1.028e+10,1.086e+10,1.112e+10,1.167e+10,1.21e+10,1.24e+10,1.291e+10,1.314e+10,1.372e+10,1.42e+10,1.481e+10,1.577e+10
GDP,2005USD,n/a,Economy,ECO,misc,SGP,Singapore,WDI2017P,HISTORY,5.581e+09,6.035e+09,6.464e+09,7.11e+09,6.848e+09,7.369e+09,8.17e+09,9.173e+09,1.042e+10,1.185e+10,1.35e+10,1.513e+10,1.718e+10,1.909e+10,2.032e+10,2.126e+10,2.284e+10,2.455e+10,2.669e+10,2.92e+10,3.213e+10,3.556e+10,3.811e+10,4.136e+10,4.501e+10,4.47e+10,4.529e+10,5.016e+10,5.574e+10,6.141e+10,6.758e+10,7.21e+10,7.721e+10,8.612e+10,9.553e+10,1.022e+11,1.099e+11,1.191e+11,1.164e+11,1.235e+11,1.345e+11,1.332e+11,1.388e+11,1.45e+11,1.588e+11,1.707e+11,1.858e+11,2.028e+11,2.064e+11,2.052e+11,2.364e+11,2.511e+11,2.603e+11,2.725e+11,2.814e+11,2.87e+11
GDP,2005USD,n/a,Economy,ECO,misc,SLB,Solomon islands,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.99e+08,4.229e+08,4.766e+08,4.956e+08,5.411e+08,5.856e+08,5.95e+08,5.865e+08,5.969e+08,5.94e+08,5.093e+08,4.686e+08,4.555e+08,4.851e+08,5.089e+08,5.365e+08,5.738e+08,6.158e+08,6.594e+08,6.283e+08,6.716e+08,7.584e+08,7.938e+08,8.177e+08,8.3e+08,8.61e+08
GDP,2005USD,n/a,Economy,ECO,misc,SLE,Sierra leone,WDI2017P,HISTORY,8.643e+08,8.8e+08,9.199e+08,9.356e+08,9.981e+08,1.07e+09,1.088e+09,1.088e+09,1.11e+09,1.205e+09,1.309e+09,1.354e+09,1.366e+09,1.397e+09,1.446e+09,1.47e+09,1.464e+09,1.464e+09,1.5e+09,1.567e+09,1.643e+09,1.691e+09,1.771e+09,1.734e+09,1.805e+09,1.709e+09,1.73e+09,1.855e+09,1.724e+09,1.737e+09,1.795e+09,1.837e+09,1.488e+09,1.508e+09,1.479e+09,1.361e+09,1.384e+09,1.303e+09,1.326e+09,1.3e+09,1.387e+09,1.288e+09,1.626e+09,1.778e+09,1.892e+09,1.974e+09,2.084e+09,2.251e+09,2.373e+09,2.483e+09,2.617e+09,2.742e+09,3.159e+09,3.813e+09,3.987e+09,3.166e+09
